EFO ID,Ensembl gene ID,Gene symbol,Disease name
EFO_0000195,ENSG00000198695,MT-ND6,metabolic syndrome
EFO_0000195,ENSG00000198763,MT-ND2,metabolic syndrome
EFO_0000195,ENSG00000198786,MT-ND5,metabolic syndrome
EFO_0000195,ENSG00000198840,MT-ND3,metabolic syndrome
EFO_0000195,ENSG00000198886,MT-ND4,metabolic syndrome
EFO_0000195,ENSG00000198888,MT-ND1,metabolic syndrome
EFO_0000195,ENSG00000212907,MT-ND4L,metabolic syndrome
EFO_0000195,ENSG00000213619,NDUFS3,metabolic syndrome
EFO_0000195,ENSG00000243480,AMY2A,metabolic syndrome
EFO_0000195,ENSG00000257335,MGAM,metabolic syndrome
EFO_0000195,ENSG00000267855,NDUFA7,metabolic syndrome
EFO_0000195,ENSG00000268089,GABRQ,metabolic syndrome
EFO_0000196,ENSG00000101162,TUBB1,metastatic prostate cancer
EFO_0000196,ENSG00000104833,TUBB4A,metastatic prostate cancer
EFO_0000196,ENSG00000105221,AKT2,metastatic prostate cancer
EFO_0000196,ENSG00000109163,GNRHR,metastatic prostate cancer
EFO_0000196,ENSG00000113161,HMGCR,metastatic prostate cancer
EFO_0000196,ENSG00000113580,NR3C1,metastatic prostate cancer
EFO_0000196,ENSG00000117020,AKT3,metastatic prostate cancer
EFO_0000196,ENSG00000128039,SRD5A3,metastatic prostate cancer
EFO_0000196,ENSG00000137267,TUBB2A,metastatic prostate cancer
EFO_0000196,ENSG00000137285,TUBB2B,metastatic prostate cancer
EFO_0000196,ENSG00000142208,AKT1,metastatic prostate cancer
EFO_0000196,ENSG00000145545,SRD5A1,metastatic prostate cancer
EFO_0000196,ENSG00000148795,CYP17A1,metastatic prostate cancer
EFO_0000196,ENSG00000151623,NR3C2,metastatic prostate cancer
EFO_0000196,ENSG00000160752,FDPS,metastatic prostate cancer
EFO_0000196,ENSG00000169083,AR,metastatic prostate cancer
EFO_0000196,ENSG00000176014,TUBB6,metastatic prostate cancer
EFO_0000196,ENSG00000188229,TUBB4B,metastatic prostate cancer
EFO_0000196,ENSG00000196230,TUBB,metastatic prostate cancer
EFO_0000196,ENSG00000258947,TUBB3,metastatic prostate cancer
EFO_0000196,ENSG00000261456,TUBB8,metastatic prostate cancer
EFO_0000196,ENSG00000277893,SRD5A2,metastatic prostate cancer
EFO_0000198,ENSG00000014138,POLA2,myelodysplastic syndrome
EFO_0000198,ENSG00000062822,POLD1,myelodysplastic syndrome
EFO_0000198,ENSG00000077092,RARB,myelodysplastic syndrome
EFO_0000198,ENSG00000077097,TOP2B,myelodysplastic syndrome
EFO_0000198,ENSG00000077152,UBE2T,myelodysplastic syndrome
EFO_0000198,ENSG00000077514,POLD3,myelodysplastic syndrome
EFO_0000198,ENSG00000083093,PALB2,myelodysplastic syndrome
EFO_0000198,ENSG00000085563,ABCB1,myelodysplastic syndrome
EFO_0000198,ENSG00000092969,TGFB2,myelodysplastic syndrome
EFO_0000198,ENSG00000100385,IL2RB,myelodysplastic syndrome
EFO_0000198,ENSG00000100387,RBX1,myelodysplastic syndrome
EFO_0000198,ENSG00000100479,POLE2,myelodysplastic syndrome
EFO_0000198,ENSG00000101868,POLA1,myelodysplastic syndrome
EFO_0000198,ENSG00000105329,TGFB1,myelodysplastic syndrome
EFO_0000198,ENSG00000105383,CD33,myelodysplastic syndrome
EFO_0000198,ENSG00000106348,IMPDH1,myelodysplastic syndrome
EFO_0000198,ENSG00000106628,POLD2,myelodysplastic syndrome
EFO_0000198,ENSG00000112039,FANCE,myelodysplastic syndrome
EFO_0000198,ENSG00000113580,NR3C1,myelodysplastic syndrome
EFO_0000198,ENSG00000113851,CRBN,myelodysplastic syndrome
EFO_0000198,ENSG00000115392,FANCL,myelodysplastic syndrome
EFO_0000198,ENSG00000116670,MAD2L2,myelodysplastic syndrome
EFO_0000198,ENSG00000119535,CSF3R,myelodysplastic syndrome
EFO_0000198,ENSG00000119699,TGFB3,myelodysplastic syndrome
EFO_0000198,ENSG00000119772,DNMT3A,myelodysplastic syndrome
EFO_0000198,ENSG00000126524,SBDS,myelodysplastic syndrome
EFO_0000198,ENSG00000129521,EGLN3,myelodysplastic syndrome
EFO_0000198,ENSG00000130816,DNMT1,myelodysplastic syndrome
EFO_0000198,ENSG00000131747,TOP2A,myelodysplastic syndrome
EFO_0000198,ENSG00000131759,RARA,myelodysplastic syndrome
EFO_0000198,ENSG00000134460,IL2RA,myelodysplastic syndrome
EFO_0000198,ENSG00000135077,HAVCR2,myelodysplastic syndrome
EFO_0000198,ENSG00000135766,EGLN1,myelodysplastic syndrome
EFO_0000198,ENSG00000138413,IDH1,myelodysplastic syndrome
EFO_0000198,ENSG00000139842,CUL4A,myelodysplastic syndrome
EFO_0000198,ENSG00000140525,FANCI,myelodysplastic syndrome
EFO_0000198,ENSG00000141510,TP53,myelodysplastic syndrome
EFO_0000198,ENSG00000144554,FANCD2,myelodysplastic syndrome
EFO_0000198,ENSG00000146143,PRIM2,myelodysplastic syndrome
EFO_0000198,ENSG00000148229,POLE3,myelodysplastic syndrome
EFO_0000198,ENSG00000152217,SETBP1,myelodysplastic syndrome
EFO_0000198,ENSG00000158169,FANCC,myelodysplastic syndrome
EFO_0000198,ENSG00000158825,CDA,myelodysplastic syndrome
EFO_0000198,ENSG00000167325,RRM1,myelodysplastic syndrome
EFO_0000198,ENSG00000167986,DDB1,myelodysplastic syndrome
EFO_0000198,ENSG00000168522,FNTA,myelodysplastic syndrome
EFO_0000198,ENSG00000168769,TET2,myelodysplastic syndrome
EFO_0000198,ENSG00000169442,CD52,myelodysplastic syndrome
EFO_0000198,ENSG00000171456,ASXL1,myelodysplastic syndrome
EFO_0000198,ENSG00000171791,BCL2,myelodysplastic syndrome
EFO_0000198,ENSG00000171848,RRM2,myelodysplastic syndrome
EFO_0000198,ENSG00000172819,RARG,myelodysplastic syndrome
EFO_0000198,ENSG00000175482,POLD4,myelodysplastic syndrome
EFO_0000198,ENSG00000175595,ERCC4,myelodysplastic syndrome
EFO_0000198,ENSG00000177084,POLE,myelodysplastic syndrome
EFO_0000198,ENSG00000178035,IMPDH2,myelodysplastic syndrome
EFO_0000198,ENSG00000178467,P4HTM,myelodysplastic syndrome
EFO_0000198,ENSG00000178971,CTC1,myelodysplastic syndrome
EFO_0000198,ENSG00000179348,GATA2,myelodysplastic syndrome
EFO_0000198,ENSG00000181544,FANCB,myelodysplastic syndrome
EFO_0000198,ENSG00000183161,FANCF,myelodysplastic syndrome
EFO_0000198,ENSG00000187266,EPOR,myelodysplastic syndrome
EFO_0000198,ENSG00000187741,FANCA,myelodysplastic syndrome
EFO_0000198,ENSG00000188827,SLX4,myelodysplastic syndrome
EFO_0000198,ENSG00000196262,PPIA,myelodysplastic syndrome
EFO_0000198,ENSG00000196584,XRCC2,myelodysplastic syndrome
EFO_0000198,ENSG00000196776,CD47,myelodysplastic syndrome
EFO_0000198,ENSG00000197299,BLM,myelodysplastic syndrome
EFO_0000198,ENSG00000198056,PRIM1,myelodysplastic syndrome
EFO_0000198,ENSG00000198223,CSF2RA,myelodysplastic syndrome
EFO_0000198,ENSG00000198431,TXNRD1,myelodysplastic syndrome
EFO_0000198,ENSG00000221829,FANCG,myelodysplastic syndrome
EFO_0000198,ENSG00000228716,DHFR,myelodysplastic syndrome
EFO_0000198,ENSG00000257365,FNTB,myelodysplastic syndrome
EFO_0000198,ENSG00000269858,EGLN2,myelodysplastic syndrome
EFO_0000198,ENSG00000292357,CSF2RA,myelodysplastic syndrome
EFO_0000199,ENSG00000073756,PTGS2,oral squamous cell carcinoma
EFO_0000199,ENSG00000095303,PTGS1,oral squamous cell carcinoma
EFO_0000199,ENSG00000101162,TUBB1,oral squamous cell carcinoma
EFO_0000199,ENSG00000104833,TUBB4A,oral squamous cell carcinoma
EFO_0000199,ENSG00000134640,MTNR1B,oral squamous cell carcinoma
EFO_0000199,ENSG00000137267,TUBB2A,oral squamous cell carcinoma
EFO_0000199,ENSG00000137285,TUBB2B,oral squamous cell carcinoma
EFO_0000199,ENSG00000168412,MTNR1A,oral squamous cell carcinoma
EFO_0000199,ENSG00000176014,TUBB6,oral squamous cell carcinoma
EFO_0000199,ENSG00000188229,TUBB4B,oral squamous cell carcinoma
EFO_0000199,ENSG00000188389,PDCD1,oral squamous cell carcinoma
EFO_0000199,ENSG00000196230,TUBB,oral squamous cell carcinoma
EFO_0000199,ENSG00000258947,TUBB3,oral squamous cell carcinoma
EFO_0000199,ENSG00000261456,TUBB8,oral squamous cell carcinoma
EFO_0000200,ENSG00000048462,TNFRSF17,plasma cell neoplasm
EFO_0000200,ENSG00000085563,ABCB1,plasma cell neoplasm
EFO_0000200,ENSG00000100387,RBX1,plasma cell neoplasm
EFO_0000200,ENSG00000101162,TUBB1,plasma cell neoplasm
EFO_0000200,ENSG00000104833,TUBB4A,plasma cell neoplasm
EFO_0000200,ENSG00000113580,NR3C1,plasma cell neoplasm
EFO_0000200,ENSG00000113851,CRBN,plasma cell neoplasm
EFO_0000200,ENSG00000119535,CSF3R,plasma cell neoplasm
EFO_0000200,ENSG00000131747,TOP2A,plasma cell neoplasm
EFO_0000200,ENSG00000137267,TUBB2A,plasma cell neoplasm
EFO_0000200,ENSG00000137285,TUBB2B,plasma cell neoplasm
EFO_0000200,ENSG00000139842,CUL4A,plasma cell neoplasm
EFO_0000200,ENSG00000160752,FDPS,plasma cell neoplasm
EFO_0000200,ENSG00000167986,DDB1,plasma cell neoplasm
EFO_0000200,ENSG00000176014,TUBB6,plasma cell neoplasm
EFO_0000200,ENSG00000188229,TUBB4B,plasma cell neoplasm
EFO_0000200,ENSG00000196230,TUBB,plasma cell neoplasm
EFO_0000200,ENSG00000258947,TUBB3,plasma cell neoplasm
EFO_0000200,ENSG00000261456,TUBB8,plasma cell neoplasm
EFO_0000203,ENSG00000048462,TNFRSF17,monoclonal gammopathy
EFO_0000209,ENSG00000014138,POLA2,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000062822,POLD1,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000077097,TOP2B,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000077514,POLD3,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000097007,ABL1,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000100479,POLE2,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000101162,TUBB1,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000101868,POLA1,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000104320,NBN,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000104833,TUBB4A,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000106348,IMPDH1,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000106628,POLD2,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000113580,NR3C1,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000113721,PDGFRB,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000119535,CSF3R,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000128059,PPAT,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000131747,TOP2A,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000137267,TUBB2A,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000137285,TUBB2B,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000146143,PRIM2,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000148229,POLE3,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000157404,KIT,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000175482,POLD4,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000176014,TUBB6,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000177084,POLE,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000178035,IMPDH2,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000186716,BCR,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000188229,TUBB4B,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000196230,TUBB,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000198056,PRIM1,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000228716,DHFR,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000258947,TUBB3,T-cell acute lymphoblastic leukemia
EFO_0000209,ENSG00000261456,TUBB8,T-cell acute lymphoblastic leukemia
EFO_0000211,ENSG00000014138,POLA2,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000048052,HDAC9,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000061273,HDAC7,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000062822,POLD1,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000068024,HDAC4,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000077097,TOP2B,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000077514,POLD3,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000087586,AURKA,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000094631,HDAC6,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000100385,IL2RB,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000100429,HDAC10,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000100479,POLE2,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000101162,TUBB1,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000101868,POLA1,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000104833,TUBB4A,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000106628,POLD2,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000108840,HDAC5,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000113580,NR3C1,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000116478,HDAC1,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000119772,DNMT3A,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000130816,DNMT1,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000131747,TOP2A,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000134460,IL2RA,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000137267,TUBB2A,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000137285,TUBB2B,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000146143,PRIM2,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000147099,HDAC8,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000148229,POLE3,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000163517,HDAC11,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000167325,RRM1,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000167658,EEF2,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000169442,CD52,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000171720,HDAC3,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000175482,POLD4,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000176014,TUBB6,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000177084,POLE,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000188229,TUBB4B,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000196230,TUBB,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000196591,HDAC2,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000198056,PRIM1,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000228716,DHFR,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000258947,TUBB3,unspecified peripheral T-cell lymphoma
EFO_0000211,ENSG00000261456,TUBB8,unspecified peripheral T-cell lymphoma
EFO_0000217,ENSG00000105675,ATP4A,gastritis
EFO_0000218,ENSG00000014138,POLA2,acute erythroleukemia
EFO_0000218,ENSG00000062822,POLD1,acute erythroleukemia
EFO_0000218,ENSG00000077097,TOP2B,acute erythroleukemia
EFO_0000218,ENSG00000077514,POLD3,acute erythroleukemia
EFO_0000218,ENSG00000085563,ABCB1,acute erythroleukemia
EFO_0000218,ENSG00000100385,IL2RB,acute erythroleukemia
EFO_0000218,ENSG00000100479,POLE2,acute erythroleukemia
EFO_0000218,ENSG00000101868,POLA1,acute erythroleukemia
EFO_0000218,ENSG00000106348,IMPDH1,acute erythroleukemia
EFO_0000218,ENSG00000106628,POLD2,acute erythroleukemia
EFO_0000218,ENSG00000113580,NR3C1,acute erythroleukemia
EFO_0000218,ENSG00000119535,CSF3R,acute erythroleukemia
EFO_0000218,ENSG00000131747,TOP2A,acute erythroleukemia
EFO_0000218,ENSG00000134460,IL2RA,acute erythroleukemia
EFO_0000218,ENSG00000146143,PRIM2,acute erythroleukemia
EFO_0000218,ENSG00000148229,POLE3,acute erythroleukemia
EFO_0000218,ENSG00000167325,RRM1,acute erythroleukemia
EFO_0000218,ENSG00000175482,POLD4,acute erythroleukemia
EFO_0000218,ENSG00000177084,POLE,acute erythroleukemia
EFO_0000218,ENSG00000178035,IMPDH2,acute erythroleukemia
EFO_0000218,ENSG00000198056,PRIM1,acute erythroleukemia
EFO_0000218,ENSG00000228716,DHFR,acute erythroleukemia
EFO_0000220,ENSG00000000938,FGR,acute lymphoblastic leukemia
EFO_0000220,ENSG00000010810,FYN,acute lymphoblastic leukemia
EFO_0000220,ENSG00000012124,CD22,acute lymphoblastic leukemia
EFO_0000220,ENSG00000014138,POLA2,acute lymphoblastic leukemia
EFO_0000220,ENSG00000062822,POLD1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000077097,TOP2B,acute lymphoblastic leukemia
EFO_0000220,ENSG00000077514,POLD3,acute lymphoblastic leukemia
EFO_0000220,ENSG00000096968,JAK2,acute lymphoblastic leukemia
EFO_0000220,ENSG00000097007,ABL1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000100479,POLE2,acute lymphoblastic leukemia
EFO_0000220,ENSG00000100804,PSMB5,acute lymphoblastic leukemia
EFO_0000220,ENSG00000101162,TUBB1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000101336,HCK,acute lymphoblastic leukemia
EFO_0000220,ENSG00000101868,POLA1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000104320,NBN,acute lymphoblastic leukemia
EFO_0000220,ENSG00000104833,TUBB4A,acute lymphoblastic leukemia
EFO_0000220,ENSG00000106348,IMPDH1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000106628,POLD2,acute lymphoblastic leukemia
EFO_0000220,ENSG00000111816,FRK,acute lymphoblastic leukemia
EFO_0000220,ENSG00000113580,NR3C1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000113721,PDGFRB,acute lymphoblastic leukemia
EFO_0000220,ENSG00000119535,CSF3R,acute lymphoblastic leukemia
EFO_0000220,ENSG00000121966,CXCR4,acute lymphoblastic leukemia
EFO_0000220,ENSG00000122025,FLT3,acute lymphoblastic leukemia
EFO_0000220,ENSG00000125508,SRMS,acute lymphoblastic leukemia
EFO_0000220,ENSG00000126218,F10,acute lymphoblastic leukemia
EFO_0000220,ENSG00000128059,PPAT,acute lymphoblastic leukemia
EFO_0000220,ENSG00000131747,TOP2A,acute lymphoblastic leukemia
EFO_0000220,ENSG00000136573,BLK,acute lymphoblastic leukemia
EFO_0000220,ENSG00000137267,TUBB2A,acute lymphoblastic leukemia
EFO_0000220,ENSG00000137285,TUBB2B,acute lymphoblastic leukemia
EFO_0000220,ENSG00000140538,NTRK3,acute lymphoblastic leukemia
EFO_0000220,ENSG00000142166,IFNAR1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000142627,EPHA2,acute lymphoblastic leukemia
EFO_0000220,ENSG00000146143,PRIM2,acute lymphoblastic leukemia
EFO_0000220,ENSG00000148053,NTRK2,acute lymphoblastic leukemia
EFO_0000220,ENSG00000148229,POLE3,acute lymphoblastic leukemia
EFO_0000220,ENSG00000150347,ARID5B,acute lymphoblastic leukemia
EFO_0000220,ENSG00000156738,MS4A1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000157404,KIT,acute lymphoblastic leukemia
EFO_0000220,ENSG00000158125,XDH,acute lymphoblastic leukemia
EFO_0000220,ENSG00000159110,IFNAR2,acute lymphoblastic leukemia
EFO_0000220,ENSG00000160654,CD3G,acute lymphoblastic leukemia
EFO_0000220,ENSG00000165731,RET,acute lymphoblastic leukemia
EFO_0000220,ENSG00000167286,CD3D,acute lymphoblastic leukemia
EFO_0000220,ENSG00000167325,RRM1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000174405,LIG4,acute lymphoblastic leukemia
EFO_0000220,ENSG00000175482,POLD4,acute lymphoblastic leukemia
EFO_0000220,ENSG00000176014,TUBB6,acute lymphoblastic leukemia
EFO_0000220,ENSG00000176105,YES1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000177084,POLE,acute lymphoblastic leukemia
EFO_0000220,ENSG00000177455,CD19,acute lymphoblastic leukemia
EFO_0000220,ENSG00000178035,IMPDH2,acute lymphoblastic leukemia
EFO_0000220,ENSG00000182866,LCK,acute lymphoblastic leukemia
EFO_0000220,ENSG00000184428,TOP1MT,acute lymphoblastic leukemia
EFO_0000220,ENSG00000185811,IKZF1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000186716,BCR,acute lymphoblastic leukemia
EFO_0000220,ENSG00000188229,TUBB4B,acute lymphoblastic leukemia
EFO_0000220,ENSG00000196092,PAX5,acute lymphoblastic leukemia
EFO_0000220,ENSG00000196230,TUBB,acute lymphoblastic leukemia
EFO_0000220,ENSG00000196262,PPIA,acute lymphoblastic leukemia
EFO_0000220,ENSG00000197122,SRC,acute lymphoblastic leukemia
EFO_0000220,ENSG00000197299,BLM,acute lymphoblastic leukemia
EFO_0000220,ENSG00000198056,PRIM1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000198400,NTRK1,acute lymphoblastic leukemia
EFO_0000220,ENSG00000198851,CD3E,acute lymphoblastic leukemia
EFO_0000220,ENSG00000228716,DHFR,acute lymphoblastic leukemia
EFO_0000220,ENSG00000254087,LYN,acute lymphoblastic leukemia
EFO_0000220,ENSG00000258947,TUBB3,acute lymphoblastic leukemia
EFO_0000220,ENSG00000261456,TUBB8,acute lymphoblastic leukemia
EFO_0000221,ENSG00000014138,POLA2,acute monocytic leukemia
EFO_0000221,ENSG00000062822,POLD1,acute monocytic leukemia
EFO_0000221,ENSG00000077097,TOP2B,acute monocytic leukemia
EFO_0000221,ENSG00000077514,POLD3,acute monocytic leukemia
EFO_0000221,ENSG00000085563,ABCB1,acute monocytic leukemia
EFO_0000221,ENSG00000100385,IL2RB,acute monocytic leukemia
EFO_0000221,ENSG00000100479,POLE2,acute monocytic leukemia
EFO_0000221,ENSG00000101868,POLA1,acute monocytic leukemia
EFO_0000221,ENSG00000106348,IMPDH1,acute monocytic leukemia
EFO_0000221,ENSG00000106628,POLD2,acute monocytic leukemia
EFO_0000221,ENSG00000113580,NR3C1,acute monocytic leukemia
EFO_0000221,ENSG00000119535,CSF3R,acute monocytic leukemia
EFO_0000221,ENSG00000131747,TOP2A,acute monocytic leukemia
EFO_0000221,ENSG00000134460,IL2RA,acute monocytic leukemia
EFO_0000221,ENSG00000146143,PRIM2,acute monocytic leukemia
EFO_0000221,ENSG00000148229,POLE3,acute monocytic leukemia
EFO_0000221,ENSG00000167325,RRM1,acute monocytic leukemia
EFO_0000221,ENSG00000175482,POLD4,acute monocytic leukemia
EFO_0000221,ENSG00000177084,POLE,acute monocytic leukemia
EFO_0000221,ENSG00000178035,IMPDH2,acute monocytic leukemia
EFO_0000221,ENSG00000198056,PRIM1,acute monocytic leukemia
EFO_0000221,ENSG00000228716,DHFR,acute monocytic leukemia
EFO_0000222,ENSG00000000938,FGR,acute myeloid leukemia
EFO_0000222,ENSG00000007908,SELE,acute myeloid leukemia
EFO_0000222,ENSG00000010810,FYN,acute myeloid leukemia
EFO_0000222,ENSG00000014138,POLA2,acute myeloid leukemia
EFO_0000222,ENSG00000027075,PRKCH,acute myeloid leukemia
EFO_0000222,ENSG00000037280,FLT4,acute myeloid leukemia
EFO_0000222,ENSG00000043591,ADRB1,acute myeloid leukemia
EFO_0000222,ENSG00000062822,POLD1,acute myeloid leukemia
EFO_0000222,ENSG00000065675,PRKCQ,acute myeloid leukemia
EFO_0000222,ENSG00000067606,PRKCZ,acute myeloid leukemia
EFO_0000222,ENSG00000077092,RARB,acute myeloid leukemia
EFO_0000222,ENSG00000077097,TOP2B,acute myeloid leukemia
EFO_0000222,ENSG00000077152,UBE2T,acute myeloid leukemia
EFO_0000222,ENSG00000077514,POLD3,acute myeloid leukemia
EFO_0000222,ENSG00000082556,OPRK1,acute myeloid leukemia
