Gene symbol,Ensembl target ID,Disease name,Disease ID,Open Targets indirect association score,Maximum absolute rescaled effect size,Minimum MAF,Maximum VEP score,Highest clinical phase,Number of unique associated diseases,Number of unique therapeutic areas,Approved (1 = approved),GWAS genetic support (1 = present)
ITGAL,ENSG00000005844,alopecia totalis,MONDO_0019080,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0,0
ITGAL,ENSG00000005844,chronic renal failure syndrome,MONDO_0024327,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0,0
PDK2,ENSG00000005882,pulmonary arterial hypertension,EFO_0001361,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
PDK2,ENSG00000005882,heart disease,EFO_0003777,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0
PDK2,ENSG00000005882,lactic acidosis,EFO_1000036,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0
PDK2,ENSG00000005882,pyruvate dehydrogenase deficiency,MONDO_0019169,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0
ITGA2B,ENSG00000005961,cardiovascular disease,EFO_0000319,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,myocardial infarction,EFO_0000612,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1,0
ITGA2B,ENSG00000005961,stroke,EFO_0000712,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,coronary artery disease,EFO_0001645,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,pneumonia,EFO_0003106,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,atherosclerosis,EFO_0003914,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,brain infarction,EFO_0004277,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,venous thromboembolism,EFO_0004286,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,acute coronary syndrome,EFO_0005672,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1,0
ITGA2B,ENSG00000005961,septic shock,EFO_0006834,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,viral pneumonia,EFO_0007541,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,acute myocardial infarction,EFO_0008583,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,ST Elevation Myocardial Infarction,EFO_0008585,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,respiratory failure,EFO_0009686,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,Myocardial Ischemia,EFO_1001375,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,Renal insufficiency,HP_0000083,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,Ischemic stroke,HP_0002140,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,Recurrent thrombophlebitis,HP_0004419,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1,0
ITGA2B,ENSG00000005961,sickle cell anemia,MONDO_0011382,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0,0
ITGA2B,ENSG00000005961,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0
ABCC8,ENSG00000006071,diabetes mellitus,EFO_0000400,0.9051340818405152,0.3974499400382559,0.3235640301318268,1.0,4.0,5.0,4.0,1,1
ABCC8,ENSG00000006071,epilepsy,EFO_0000474,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,hypertension,EFO_0000537,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,rheumatoid arthritis,EFO_0000685,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,stroke,EFO_0000712,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,malaria,EFO_0001068,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,coronary artery disease,EFO_0001645,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,chronic kidney disease,EFO_0003884,0.768555760383606,0.0836929863189892,0.0411595225495384,1.0,3.0,5.0,4.0,0,1
ABCC8,ENSG00000006071,angina pectoris,EFO_0003913,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,atherosclerosis,EFO_0003914,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,chronic hepatitis C virus infection,EFO_0004220,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,gestational diabetes,EFO_0004593,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,serum lipopolysaccharide activity,EFO_0600064,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,endothelial dysfunction,EFO_1001461,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,Spinal cord injury,EFO_1001919,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,Ischemic stroke,HP_0002140,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,Hypercholesterolemia,HP_0003124,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,Chronic pain,HP_0012532,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,cataract,MONDO_0005129,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,type 1 diabetes mellitus,MONDO_0005147,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,type 2 diabetes mellitus,MONDO_0005148,0.9051340818405152,0.3974499400382559,0.3235640301318268,1.0,4.0,5.0,4.0,1,1
ABCC8,ENSG00000006071,Parkinson disease,MONDO_0005180,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,cystic fibrosis,MONDO_0009061,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,sickle cell anemia,MONDO_0011382,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,brain injury,MONDO_0043510,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,mitochondrial disease,MONDO_0044970,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0,0
ABCC8,ENSG00000006071,MODY,Orphanet_552,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0,0
CACNG3,ENSG00000006116,cardiovascular disease,EFO_0000319,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CACNG3,ENSG00000006116,insomnia,EFO_0004698,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CACNG3,ENSG00000006116,anxiety,EFO_0005230,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CACNG3,ENSG00000006116,gastrointestinal disease,EFO_0010282,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CACNG3,ENSG00000006116,generalized anxiety disorder,EFO_1001892,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CACNG3,ENSG00000006116,Urinary incontinence,HP_0000020,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CACNG3,ENSG00000006116,Renal insufficiency,HP_0000083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
CACNG3,ENSG00000006116,Polyuria,HP_0000103,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CX3CL1,ENSG00000006210,Crohn's disease,EFO_0000384,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CX3CL1,ENSG00000006210,rheumatoid arthritis,EFO_0000685,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CACNA1G,ENSG00000006283,cardiovascular disease,EFO_0000319,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CACNA1G,ENSG00000006283,epilepsy,EFO_0000474,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CACNA1G,ENSG00000006283,irritable bowel syndrome,EFO_0000555,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CACNA1G,ENSG00000006283,essential tremor,EFO_0003108,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CACNA1G,ENSG00000006283,insomnia,EFO_0004698,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CACNA1G,ENSG00000006283,anxiety,EFO_0005230,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CACNA1G,ENSG00000006283,neuropathic pain,EFO_0005762,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CACNA1G,ENSG00000006283,gastrointestinal disease,EFO_0010282,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CACNA1G,ENSG00000006283,generalized anxiety disorder,EFO_1001892,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CACNA1G,ENSG00000006283,complex regional pain syndrome,EFO_1001998,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CACNA1G,ENSG00000006283,Urinary incontinence,HP_0000020,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CACNA1G,ENSG00000006283,Renal insufficiency,HP_0000083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
CACNA1G,ENSG00000006283,Polyuria,HP_0000103,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CACNA1G,ENSG00000006283,Seizure,HP_0001250,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
CACNA1G,ENSG00000006283,schizophrenia,MONDO_0005090,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
CACNA1G,ENSG00000006283,migraine disorder,MONDO_0005277,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
CACNA1G,ENSG00000006283,childhood absence epilepsy,MONDO_0010826,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
CACNA1G,ENSG00000006283,photosensitive epilepsy,MONDO_0015643,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
MAP3K9,ENSG00000006432,Parkinson disease,MONDO_0005180,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0,0
TBXA2R,ENSG00000006638,pulmonary arterial hypertension,EFO_0001361,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TBXA2R,ENSG00000006638,Recurrent thrombophlebitis,HP_0004419,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
TBXA2R,ENSG00000006638,asthma,MONDO_0004979,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TBXA2R,ENSG00000006638,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NOS2,ENSG00000007171,rheumatoid arthritis,EFO_0000685,0.7933344841003418,0.2782187435582497,0.1424115812393338,0.0,2.0,6.0,4.0,0,1
NOS2,ENSG00000007171,HIV infection,EFO_0000764,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0,0
NOS2,ENSG00000007171,anemia (phenotype),EFO_0004272,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0,0
NOS2,ENSG00000007171,hypoxia,EFO_0009444,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0,0
NOS2,ENSG00000007171,serum lipopolysaccharide activity,EFO_0600064,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0,0
NOS2,ENSG00000007171,sarcopenia,EFO_1000653,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0,0
NOS2,ENSG00000007171,Shock,HP_0031273,0.0,0.0,0.0,0.0,3.0,6.0,4.0,0,0
NOS2,ENSG00000007171,asthma,MONDO_0004979,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0,0
NOS2,ENSG00000007171,migraine disorder,MONDO_0005277,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0,0
NOS2,ENSG00000007171,sickle cell anemia,MONDO_0011382,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0,0
NOS2,ENSG00000007171,hyperlipidemia,MONDO_0021187,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0,0
CD79B,ENSG00000007312,post-transplant lymphoproliferative disease,MONDO_0019088,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SCN4A,ENSG00000007314,HIV-1 infection,EFO_0000180,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,metabolic syndrome,EFO_0000195,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,atrial fibrillation,EFO_0000275,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,cardiovascular disease,EFO_0000319,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,chronic pancreatitis,EFO_0000342,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,congestive heart failure,EFO_0000373,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,Crohn's disease,EFO_0000384,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,diabetes mellitus,EFO_0000400,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,dilated cardiomyopathy,EFO_0000407,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,epilepsy,EFO_0000474,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,hypertension,EFO_0000537,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,immune system disease,EFO_0000540,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,infertility,EFO_0000545,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,injury,EFO_0000546,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,irritable bowel syndrome,EFO_0000555,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,myocardial infarction,EFO_0000612,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,periodontitis,EFO_0000649,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,preeclampsia,EFO_0000668,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,mental or behavioural disorder,EFO_0000677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,skin disease,EFO_0000701,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,stroke,EFO_0000712,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,HIV infection,EFO_0000764,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,deafness,EFO_0001063,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,malaria,EFO_0001068,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,nutritional disorder,EFO_0001069,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,obesity,EFO_0001073,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,morbid obesity,EFO_0001074,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,sporadic amyotrophic lateral sclerosis,EFO_0001357,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,post-traumatic stress disorder,EFO_0001358,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,pulmonary arterial hypertension,EFO_0001361,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,liver disease,EFO_0001421,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,coronary artery disease,EFO_0001645,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,cocaine dependence,EFO_0002610,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,fasting,EFO_0002756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,pregnancy,EFO_0002950,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,muscular disease,EFO_0002970,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,aggressive behavior,EFO_0003015,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,kidney disease,EFO_0003086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,peripheral neuropathy,EFO_0003100,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,urinary tract infection,EFO_0003103,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,essential tremor,EFO_0003108,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,heart failure,EFO_0003144,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,autism spectrum disorder,EFO_0003756,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,autism,EFO_0003758,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,nicotine dependence,EFO_0003768,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,heart disease,EFO_0003777,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,pain,EFO_0003843,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,postmenopausal osteoporosis,EFO_0003854,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,urethritis,EFO_0003878,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,drug dependence,EFO_0003890,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,dysuria,EFO_0003901,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,atrial flutter,EFO_0003911,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,angina pectoris,EFO_0003913,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,premature birth,EFO_0003917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,relapsing-remitting multiple sclerosis,EFO_0003929,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,bone fracture,EFO_0003931,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,humerus fracture,EFO_0003943,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,radius fracture,EFO_0003957,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,sunburn,EFO_0003958,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,hip fracture,EFO_0003964,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,carpal tunnel syndrome,EFO_0004143,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,hepatitis B virus infection,EFO_0004197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,hypospadias,EFO_0004209,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,Hypertriglyceridemia,EFO_0004211,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,Dupuytren Contracture,EFO_0004229,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,hearing loss,EFO_0004238,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,obsessive-compulsive disorder,EFO_0004242,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,mood disorder,EFO_0004247,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,partial epilepsy,EFO_0004263,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,vascular disease,EFO_0004264,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,cardiac arrhythmia,EFO_0004269,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,anemia (phenotype),EFO_0004272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,scoliosis,EFO_0004273,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,sudden cardiac arrest,EFO_0004278,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,ventricular fibrillation,EFO_0004287,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,smoking cessation,EFO_0004319,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,alcohol drinking,EFO_0004329,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,body weight gain,EFO_0004566,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,"osteoarthritis, knee",EFO_0004616,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,gambling behaviour,EFO_0004699,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,methamphetamine dependence,EFO_0004701,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,post operative nausea and vomiting,EFO_0004888,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,Tourette syndrome,EFO_0004895,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,eating disorder,EFO_0005203,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,bulimia nervosa,EFO_0005204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,congenital heart disease,EFO_0005207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,anxiety,EFO_0005230,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,hypotension,EFO_0005251,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,temporomandibular joint disorder,EFO_0005279,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,post-operative sign or symptom,EFO_0005323,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,schizoaffective disorder,EFO_0005411,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,opioid dependence,EFO_0005611,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,acute coronary syndrome,EFO_0005672,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,fibromyalgia,EFO_0005687,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,parathyroid disease,EFO_0005754,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,neuropathic pain,EFO_0005762,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,substance withdrawal syndrome,EFO_0005800,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,arthritis,EFO_0005856,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,binge eating,EFO_0005924,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,septic shock,EFO_0006834,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,Chemotherapy-induced nausea and vomiting,EFO_0006911,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,appendicitis,EFO_0007149,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,cannabis dependence,EFO_0007191,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,common cold,EFO_0007214,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,epilepsy with generalized tonic-clonic seizures,EFO_0007262,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,optic neuritis,EFO_0007405,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,sinusitis,EFO_0007486,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,spinal stenosis,EFO_0007490,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,interstitial cystitis,EFO_0008507,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,secondary progressive multiple sclerosis,EFO_0008522,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,spinal muscular atrophy,EFO_0008525,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,status epilepticus,EFO_0008526,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,femur fracture,EFO_0008553,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,blood coagulation disease,EFO_0009314,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,non-allergic rhinitis,EFO_0009364,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,peripheral nervous system disease,EFO_0009387,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,neuralgia,EFO_0009430,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
SCN4A,ENSG00000007314,cardiac arrest,EFO_0009492,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
SCN4A,ENSG00000007314,knee injury,EFO_0009507,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
